comparison,reference,comparator,metric,positive_means,cluster,paired_benefit,ci_low,ci_high,positive_benefit_probability,n_clusters,n_windows,bootstrap_samples,evaluation_split,source_commit,comparator_source_commit
TIDE vs EMOD scratch,TIDE,EMOD scratch,StaticAware_PCC,TIDE_better,subject_group,0.1527375639423026,0.1410704121871281,0.1644638498139684,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,StaticAware_KendallTauB,TIDE_better,subject_group,0.1137099166390269,0.1044666778367101,0.1229561580129193,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,TimeAugmented_Discrete_Frechet,TIDE_better,subject_group,0.3984122892379421,0.3594735964400256,0.4369168757711972,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,TWED_lambda1_nu1,TIDE_better,subject_group,3.95046373294262,3.685365933850967,4.2330424317004764,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,DTW,TIDE_better,subject_group,0.8964987439216822,0.681307666061537,1.109156613104742,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,ZMAE,TIDE_better,subject_group,0.0865143922049307,0.0780199017416391,0.0953372491450474,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,ZRMSE,TIDE_better,subject_group,0.1653885256590208,0.1554522493562091,0.1758488208991147,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,ZLinf,TIDE_better,subject_group,0.5675550476637801,0.5424188250515635,0.5919498570610113,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,DeltaCorr_v1,TIDE_better,subject_group,-0.0016162618955119,-0.0060368759445291,0.0028737632882941,0.2458,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,ChangeMagnitudeCorr,TIDE_better,subject_group,-0.0024034090916687,-0.0065992009504788,0.0016020282608937,0.1244,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,LogRatioChangeCorr,TIDE_better,subject_group,0.0006603901756562,-0.0037861714274902,0.0053067017022736,0.6156,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,Directional_Accuracy,TIDE_better,subject_group,0.0250087785709898,0.0188198890998394,0.0314997146968422,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,Balanced_Nonflat_Directional_Accuracy,TIDE_better,subject_group,0.0227894259619408,0.0162522977619708,0.0294400773618775,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,TrainFold_Majority_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,TrainFold_Majority_Balanced_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,Flat_Transition_Predicted_Change,TIDE_better,subject_group,0.7437029824759245,0.7313610105090276,0.7561575738030194,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,Chebyshev,TIDE_better,subject_group,-0.0006943171498797,-0.0011403745376021,-0.0002663347550859,0.001,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,Clark,TIDE_better,subject_group,0.0091304906766962,0.0073664876121924,0.0108358254484541,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,Canberra,TIDE_better,subject_group,0.0340075763137615,0.0273797450723092,0.0404271319353841,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,KL,TIDE_better,subject_group,0.0025270082902994,0.0016244776730397,0.0034187761361096,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,Cosine,TIDE_better,subject_group,0.0022169685237464,0.0014752255228407,0.0029254365259825,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD scratch,TIDE,EMOD scratch,Intersection,TIDE_better,subject_group,0.0041122321712921,0.0032796135001394,0.0049350964868142,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,StaticAware_SRCC,TIDE_better,subject_group,0.1382653379302257,0.1269403524912057,0.1492463146056652,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,StaticAware_PCC,TIDE_better,subject_group,0.1535276350720401,0.1417884626376669,0.1654440065583535,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,StaticAware_KendallTauB,TIDE_better,subject_group,0.1144958427620602,0.1051809735849387,0.1236425633503346,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,TimeAugmented_Discrete_Frechet,TIDE_better,subject_group,0.4068783822168377,0.3673782329779819,0.4473486064956563,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,TWED_lambda1_nu1,TIDE_better,subject_group,4.016879214423526,3.729233746115887,4.286095403381246,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,DTW,TIDE_better,subject_group,0.8903785113829333,0.6688803871693123,1.0963188879365011,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,ZMAE,TIDE_better,subject_group,0.0860041672960233,0.0774647788884496,0.0941028630099783,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,ZRMSE,TIDE_better,subject_group,0.1665777154831231,0.1566602810987915,0.1767735993140414,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,ZLinf,TIDE_better,subject_group,0.5794780060262604,0.5539473798703444,0.6062269181740488,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,DeltaCorr_v1,TIDE_better,subject_group,0.0002691133481491,-0.0041289734085222,0.0047093503502367,0.5492,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,ChangeMagnitudeCorr,TIDE_better,subject_group,-0.0030892871965638,-0.0072664618490784,0.0010773148863474,0.0738,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,LogRatioChangeCorr,TIDE_better,subject_group,0.0022888995396578,-0.0021170858382077,0.0067137991695892,0.8404,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,Directional_Accuracy,TIDE_better,subject_group,0.0269188810040713,0.0198192910701685,0.0337478591887244,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,Balanced_Nonflat_Directional_Accuracy,TIDE_better,subject_group,0.0246437205958199,0.0174292113285661,0.0318179186432258,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,TrainFold_Majority_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,TrainFold_Majority_Balanced_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,Flat_Transition_Predicted_Change,TIDE_better,subject_group,0.7610993563059685,0.7486349059179417,0.7735154302775132,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,Chebyshev,TIDE_better,subject_group,-0.0004768023003121,-0.0009915309834824,3.203369405927657e-05,0.0324,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,Clark,TIDE_better,subject_group,0.0102870178974723,0.0084039882525248,0.012137967717329,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,Canberra,TIDE_better,subject_group,0.0373938122523796,0.0302325728620895,0.0442028531312941,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,KL,TIDE_better,subject_group,0.0028637319624922,0.0017925057028971,0.0038864154700839,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,Cosine,TIDE_better,subject_group,0.0025650753221968,0.0017419346905722,0.0033831712504527,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EMOD pretrained finetune,TIDE,EMOD pretrained finetune,Intersection,TIDE_better,subject_group,0.0046103570909841,0.0037486921578293,0.0054678482430622,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,StaticAware_SRCC,TIDE_better,subject_group,0.1402962867279454,0.1300252628844448,0.1503808372266594,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,StaticAware_PCC,TIDE_better,subject_group,0.1551027329195481,0.1440398871787469,0.1661605731338047,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,StaticAware_KendallTauB,TIDE_better,subject_group,0.1161895002199448,0.1076493418281321,0.1243701028879005,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,TimeAugmented_Discrete_Frechet,TIDE_better,subject_group,0.3898176903388219,0.3538111174274909,0.4266228235908111,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,TWED_lambda1_nu1,TIDE_better,subject_group,4.476974629904748,4.196903375231709,4.766946395911751,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,DTW,TIDE_better,subject_group,1.021489143208956,0.8016371127327279,1.239332151721827,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,ZMAE,TIDE_better,subject_group,0.0906530263050244,0.0823212456896531,0.0990601709245404,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,ZRMSE,TIDE_better,subject_group,0.1693003069609091,0.1596317295111123,0.1792505154274495,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,ZLinf,TIDE_better,subject_group,0.5607250018967153,0.5362102803727349,0.5852506919774854,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,DeltaCorr_v1,TIDE_better,subject_group,0.0018359641874144,-0.0023053507337486,0.0061126503855075,0.8098,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,ChangeMagnitudeCorr,TIDE_better,subject_group,-0.002303948891185,-0.0062473968914072,0.0015403203039524,0.123,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,LogRatioChangeCorr,TIDE_better,subject_group,0.0034874930998512,-0.0005922972306957,0.0076109115616313,0.9534,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,Directional_Accuracy,TIDE_better,subject_group,0.0261020536204103,0.0198509362686198,0.0321561760275551,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,Balanced_Nonflat_Directional_Accuracy,TIDE_better,subject_group,0.0241216869688763,0.0180136113509232,0.0303393875358982,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,TrainFold_Majority_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,TrainFold_Majority_Balanced_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,Flat_Transition_Predicted_Change,TIDE_better,subject_group,0.8278162350180684,0.8172641358991953,0.8381719165785956,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,Chebyshev,TIDE_better,subject_group,0.0007431601068528,-8.952451429931183e-05,0.0016055816656195,0.9584,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,Clark,TIDE_better,subject_group,0.0262136428964244,0.0228417946481822,0.029513938011549,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,Canberra,TIDE_better,subject_group,0.0891884209303054,0.0775346880933652,0.1007439383905424,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,KL,TIDE_better,subject_group,0.0088656239535633,0.0070894316639543,0.0106778912274261,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,Cosine,TIDE_better,subject_group,0.007482372736209,0.0061302957218765,0.0088012720645136,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EEGNet,TIDE,EEGNet,Intersection,TIDE_better,subject_group,0.0109778820041476,0.0094987800624929,0.0124025110483278,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,StaticAware_SRCC,TIDE_better,subject_group,0.1391938048062905,0.1285351896931217,0.149565435820035,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,StaticAware_PCC,TIDE_better,subject_group,0.1533602253137663,0.1421741659350012,0.1646473728188515,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,StaticAware_KendallTauB,TIDE_better,subject_group,0.1153136442428837,0.1066114202499064,0.1238912368014482,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,TimeAugmented_Discrete_Frechet,TIDE_better,subject_group,0.7320726183783526,0.687626010711317,0.774766035719865,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,TWED_lambda1_nu1,TIDE_better,subject_group,2.8279846419501204,2.504276499948124,3.13167495470908,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,DTW,TIDE_better,subject_group,0.4535798573708275,0.2638588207898913,0.6445846007757702,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,ZMAE,TIDE_better,subject_group,0.0576919713994534,0.0486230763473738,0.0664493794513517,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,ZRMSE,TIDE_better,subject_group,0.165233608464536,0.1555393128318192,0.1747407287368367,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,ZLinf,TIDE_better,subject_group,0.7998400186234651,0.7680590011355829,0.8324933694005382,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,DeltaCorr_v1,TIDE_better,subject_group,-0.0012296882600129,-0.0054396573073478,0.0029757809317034,0.2818,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,ChangeMagnitudeCorr,TIDE_better,subject_group,-0.0009353413649887,-0.0050750630770194,0.0031484796613527,0.3286,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,LogRatioChangeCorr,TIDE_better,subject_group,-0.0003277108751514,-0.0044797944153016,0.0037977137693036,0.4396,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,Directional_Accuracy,TIDE_better,subject_group,0.0254261454534461,0.0189004915010538,0.0320776687253316,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,Balanced_Nonflat_Directional_Accuracy,TIDE_better,subject_group,0.0234797598900292,0.0168209937585159,0.0300115276526248,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,TrainFold_Majority_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,TrainFold_Majority_Balanced_Direction_Accuracy,TIDE_better,subject_group,0.0,0.0,0.0,0.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,Flat_Transition_Predicted_Change,TIDE_better,subject_group,0.638105160898907,0.6253379101960944,0.6504021709749818,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,Chebyshev,TIDE_better,subject_group,0.0004923335606748,-0.000535661638509,0.0015852774297518,0.803,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,Clark,TIDE_better,subject_group,0.0019276081335064,-0.0023467564604225,0.0066439465108718,0.8058,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,Canberra,TIDE_better,subject_group,-0.0042359728051085,-0.019202949735781,0.0109591154280153,0.2994,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,KL,TIDE_better,subject_group,0.0016029178809872,-0.000822088585141,0.0041079741763014,0.9018,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,Cosine,TIDE_better,subject_group,0.0020187216844673,0.0002479880859641,0.0037999988682453,0.9868,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs EmT,TIDE,EmT,Intersection,TIDE_better,subject_group,0.0017795020792056,0.0001696069623243,0.0034706363825152,0.984,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,StaticAware_SRCC,TIDE_better,subject_group,0.1396526174159404,0.1291851183435658,0.1502843907736921,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,StaticAware_PCC,TIDE_better,subject_group,0.154908787425723,0.1434611166349746,0.1659802039284009,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
TIDE vs TSception,TIDE,TSception,StaticAware_KendallTauB,TIDE_better,subject_group,0.1155695496182504,0.1068549627631333,0.124309988430731,1.0,164,32448,5000,outer_test,e7ad79fe6ad5b5884ccb5d60d35891ef7d308976,9455b7b67cdf3829316a276deae37f6832efd85f
