method,variant,metric,mean,standard_deviation,fold,seed,n_subject_trials,evaluation_split,aggregation_definition,source_commit
EmT,full,ZMAE,1.0274346669658532,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2244483669852033,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,-0.0088557847962833,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,-0.0076173947831789,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.5998985443809666,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,0.99931454528308,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2098116745853561,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,0.0035512094871505,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,0.003939000096365,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.737369730837535,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,0.9922180704418696,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2495589790104378,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,0.0070680056830369,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,0.0070372205889158,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.703234058801609,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,1.0126229792155552,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2440729250580701,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,0.0015088172437153,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,0.0051795557946161,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.7861113102528523,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,0.9860452287689552,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2180578435185836,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,0.0004356596538542,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,0.0026181880137829,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.763318719799193,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,1.0242082470318905,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2212527379309992,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,-0.004929467862093,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,-0.0056842571439103,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.759289745425562,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,0.9851395780699423,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2122606912210259,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,0.0004345289921679,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,0.0022703678505565,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.770086660954008,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,0.9837544623281838,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2515033775980531,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,0.0014112874081256,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,0.0041278333162419,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.728334254720397,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,1.0107171961252162,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2435288007011454,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,0.0096240204166504,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,0.0110655078301061,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.827668629783411,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,0.9814900952495204,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2185629470171955,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,0.0063914819921345,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,0.0053609684731911,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.7899018451997644,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,1.020824036652722,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2208226927442,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,-0.0001737028805126,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,-0.0035933041304424,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.7281490074722536,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,0.9831985536922524,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2087766329567098,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_SRCC,0.0094948327664028,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,StaticAware_PCC,0.0135816222464574,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,TimeAugmented_Discrete_Frechet,2.78642891927821,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,ZMAE,0.9776822377965824,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EmT,full,KL,0.2506515630251051,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,-0.0078085864189847,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,-0.006417114816188,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.388074849979457,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0485256310081188,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2362390501046277,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,0.0098651555414676,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,0.0101176469737155,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.4286996097993474,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0156790726921596,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2184790673174379,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,0.0057506483534892,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,0.0046624480857553,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.397916379393997,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0529038242865736,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2218200388518118,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,0.0021180284885732,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,-0.0003767338097625,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.423172756645896,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0091843989915714,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2131820722370244,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,0.0024299978910643,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,0.0038877024868363,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.459326833763715,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0168749901011194,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2532964571614624,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,-0.0017148404392134,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,-0.0028427592492562,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.371953616822,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0457828656408348,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2338557313075736,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,0.0041138161941395,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,0.0034948533064358,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.396335458968599,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.025004562945894,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2188173230449272,,1,42,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,0.0051071247033186,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,0.0051818732530474,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.401340379066297,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0541523033128248,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2189856763498322,,2,42,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,-0.0054390710267009,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,-0.0062538372360958,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.3976195069244475,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.019344642928132,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2130901357080384,,3,42,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,-0.0006626324939717,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,-0.0003830912877437,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.44915152614681,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0175304988513028,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2507424350152137,,4,42,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,0.0056672802520193,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,0.0060185174955682,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.367418764219219,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.039062633721907,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.23419956853204,,0,97,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,0.0058003756989021,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,0.0075513763236224,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.4037660902735234,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0207803869915335,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.218815286189579,,1,97,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,0.0007849276962143,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,0.0009624817390095,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.392384623764803,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0553196712880069,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2212226432352936,,2,97,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,0.0051252140945457,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,0.0016171713323825,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.4099289528113803,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0116463814209946,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.2121853886706743,,3,97,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_SRCC,-0.006232657071699,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,StaticAware_PCC,-0.005927053486151,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,TimeAugmented_Discrete_Frechet,2.4718627374121254,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,ZMAE,1.0193926351268,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
TSception,full,KL,0.254779596179496,,4,97,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,0.0036995189891217,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0033465607735514,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.3668847449969954,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.044351597617834,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2443595060860115,,0,17,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,0.0124417807715909,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0114225870397721,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.3797127114152508,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.0212535989011875,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2257940289904463,,1,17,227,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,0.0083218106611394,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0055206833743721,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.373562876725945,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.055335789486266,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2182125006654957,,2,17,215,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,-0.0007383206281564,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,-0.0013595529329907,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.3842761737371903,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.0167960526980722,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.211466655023016,,3,17,186,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,0.0022072873300377,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0019140320175112,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.4417130219880017,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,ZMAE,1.0177202732201287,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,KL,0.2564530293193227,,4,17,201,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_SRCC,-0.0003121137260568,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,StaticAware_PCC,0.0006738101255535,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
EEG Deformer,full,TimeAugmented_Discrete_Frechet,2.345065615915297,,0,42,228,outer_test,window -> subject-trial arithmetic mean -> fold mean,9455b7b67cdf3829316a276deae37f6832efd85f
