method,metric,mean,standard_deviation,evaluation_split,aggregation_definition,folds,seeds,source_commit
EMOD scratch,TrainFold_Majority_Balanced_Direction_Accuracy,0.7685858449340003,1.3597399555105182e-16,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD scratch,Flat_Transition_Predicted_Change,1.0745876963918712,0.0098788913436419,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,StaticAware_SRCC,0.0031381288664218,0.0003316023118543,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,StaticAware_PCC,0.0029482384799677,0.0003937273497911,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,StaticAware_KendallTauB,0.002569775721289,0.000280457856523,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,TimeAugmented_Discrete_Frechet,2.414342754720669,0.0063661140622686,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,TWED_lambda1_nu1,34.71131525178933,0.0186726936513665,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,DTW,17.99949697361973,0.0176396429883442,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,ZMAE,1.0288542481965892,0.0010103108581673,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
EMOD pretrained finetune,ZRMSE,1.2822403459273588,0.0002893255996911,outer_test,window -> subject-trial arithmetic mean -> five-fold pooled mean per seed -> three-seed mean and sample SD,0;1;2;3;4,17;42;97,9455b7b67cdf3829316a276deae37f6832efd85f
